x,xi,symbol_a(x,xi)
     -9.6000000000, -8.0000000000E+00,  6.2737628262E+02
     -9.6000000000, -7.6000000000E+00,  5.6714815949E+02
     -9.6000000000, -7.2000000000E+00,  5.1000865806E+02
     -9.6000000000, -6.8000000000E+00,  4.5595777833E+02
     -9.6000000000, -6.4000000000E+00,  4.0499552029E+02
     -9.6000000000, -6.0000000000E+00,  3.5712188396E+02
     -9.6000000000, -5.6000000000E+00,  3.1233686932E+02
     -9.6000000000, -5.2000000000E+00,  2.7064047638E+02
     -9.6000000000, -4.8000000000E+00,  2.3203270514E+02
     -9.6000000000, -4.4000000000E+00,  1.9651355560E+02
     -9.6000000000, -4.0000000000E+00,  1.6408302776E+02
     -9.6000000000, -3.6000000000E+00,  1.3474112162E+02
     -9.6000000000, -3.2000000000E+00,  1.0848783718E+02
     -9.6000000000, -2.8000000000E+00,  8.5323174437E+01
     -9.6000000000, -2.4000000000E+00,  6.5247133393E+01
     -9.6000000000, -2.0000000000E+00,  4.8259714048E+01
     -9.6000000000, -1.6000000000E+00,  3.4360916402E+01
     -9.6000000000, -1.2000000000E+00,  2.3550740455E+01
     -9.6000000000, -8.0000000000E-01,  1.5829186208E+01
     -9.6000000000, -4.0000000000E-01,  1.1196253659E+01
     -9.6000000000,  0.0000000000E+00,  9.6519428096E+00
     -9.6000000000,  4.0000000000E-01,  1.1196253659E+01
     -9.6000000000,  8.0000000000E-01,  1.5829186208E+01
     -9.6000000000,  1.2000000000E+00,  2.3550740455E+01
     -9.6000000000,  1.6000000000E+00,  3.4360916402E+01
     -9.6000000000,  2.0000000000E+00,  4.8259714048E+01
     -9.6000000000,  2.4000000000E+00,  6.5247133393E+01
     -9.6000000000,  2.8000000000E+00,  8.5323174437E+01
     -9.6000000000,  3.2000000000E+00,  1.0848783718E+02
     -9.6000000000,  3.6000000000E+00,  1.3474112162E+02
     -9.6000000000,  4.0000000000E+00,  1.6408302776E+02
     -9.6000000000,  4.4000000000E+00,  1.9651355560E+02
     -9.6000000000,  4.8000000000E+00,  2.3203270514E+02
     -9.6000000000,  5.2000000000E+00,  2.7064047638E+02
     -9.6000000000,  5.6000000000E+00,  3.1233686932E+02
     -9.6000000000,  6.0000000000E+00,  3.5712188396E+02
     -9.6000000000,  6.4000000000E+00,  4.0499552029E+02
     -9.6000000000,  6.8000000000E+00,  4.5595777833E+02
     -9.6000000000,  7.2000000000E+00,  5.1000865806E+02
     -9.6000000000,  7.6000000000E+00,  5.6714815949E+02
     -9.6000000000,  8.0000000000E+00,  6.2737628262E+02
     -9.6000000000,  8.4000000000E+00,  6.9069302746E+02
     -9.6000000000,  8.8000000000E+00,  7.5709839399E+02
     -9.6000000000,  9.2000000000E+00,  8.2659238222E+02
     -9.6000000000,  9.6000000000E+00,  8.9917499214E+02
     -9.6000000000,  1.0000000000E+01,  9.7484622377E+02
     -9.6000000000,  1.0400000000E+01,  1.0536060771E+03
     -9.6000000000,  1.0800000000E+01,  1.1354545521E+03
     -9.6000000000,  1.1200000000E+01,  1.2203916488E+03
     -9.6000000000,  1.1600000000E+01,  1.3084173673E+03
     -9.6000000000,  1.2000000000E+01,  1.3995317074E+03
     -9.6000000000,  1.2400000000E+01,  1.4937346692E+03
     -9.6000000000,  1.2800000000E+01,  1.5910262527E+03
     -9.6000000000,  1.3200000000E+01,  1.6914064580E+03
     -9.6000000000,  1.3600000000E+01,  1.7948752849E+03
     -9.6000000000,  1.4000000000E+01,  1.9014327335E+03
     -9.6000000000,  1.4400000000E+01,  2.0110788038E+03
     -9.6000000000,  1.4800000000E+01,  2.1238134958E+03
     -9.6000000000,  1.5200000000E+01,  2.2396368095E+03
     -9.6000000000,  1.5600000000E+01,  2.3585487450E+03
     -9.6000000000,  1.6000000000E+01,  2.4805493021E+03
     -9.6000000000,  1.6400000000E+01,  2.6056384809E+03
     -9.6000000000,  1.6800000000E+01,  2.7338162814E+03
     -9.6000000000,  1.7200000000E+01,  2.8650827036E+03
     -9.6000000000,  1.7600000000E+01,  2.9994377475E+03
     -9.6000000000,  1.8000000000E+01,  3.1368814131E+03
     -9.6000000000,  1.8400000000E+01,  3.2774137004E+03
     -9.6000000000,  1.8800000000E+01,  3.4210346094E+03
     -9.6000000000,  1.9200000000E+01,  3.5677441401E+03
     -9.6000000000,  1.9600000000E+01,  3.7175422925E+03
     -9.6000000000,  2.0000000000E+01,  3.8704290667E+03
     -9.4000000000, -2.0000000000E+01,  3.7906697772E+03
     -9.4000000000, -1.9600000000E+01,  3.6409335945E+03
     -9.4000000000, -1.9200000000E+01,  3.4942223852E+03
     -9.4000000000, -1.8800000000E+01,  3.3505361492E+03
     -9.4000000000, -1.8400000000E+01,  3.2098748867E+03
     -9.4000000000, -1.8000000000E+01,  3.0722385975E+03
     -9.4000000000, -1.7600000000E+01,  2.9376272817E+03
     -9.4000000000, -1.7200000000E+01,  2.8060409393E+03
     -9.4000000000, -1.6800000000E+01,  2.6774795703E+03
     -9.4000000000, -1.6400000000E+01,  2.5519431747E+03
     -9.4000000000, -1.6000000000E+01,  2.4294317525E+03
     -9.4000000000, -1.5600000000E+01,  2.3099453037E+03
     -9.4000000000, -1.5200000000E+01,  2.1934838282E+03
     -9.4000000000, -1.4800000000E+01,  2.0800473261E+03
     -9.4000000000, -1.4400000000E+01,  1.9696357975E+03
     -9.4000000000, -1.4000000000E+01,  1.8622492422E+03
     -9.4000000000, -1.3600000000E+01,  1.7578876603E+03
     -9.4000000000, -1.3200000000E+01,  1.6565510518E+03
     -9.4000000000, -1.2800000000E+01,  1.5582394167E+03
