re_z,im_z,abs_R_euler,abs_R_rk4
 -3.9400, -0.8400,3.057646E+00,5.172730E+00
 -3.9400, -0.8000,3.046900E+00,5.123913E+00
 -3.9400, -0.7600,3.036643E+00,5.077841E+00
 -3.9400, -0.7200,3.026880E+00,5.034464E+00
 -3.9400, -0.6800,3.017615E+00,4.993730E+00
 -3.9400, -0.6400,3.008854E+00,4.955594E+00
 -3.9400, -0.6000,3.000600E+00,4.920009E+00
 -3.9400, -0.5600,2.992858E+00,4.886932E+00
 -3.9400, -0.5200,2.985632E+00,4.856323E+00
 -3.9400, -0.4800,2.978926E+00,4.828142E+00
 -3.9400, -0.4400,2.972743E+00,4.802353E+00
 -3.9400, -0.4000,2.967086E+00,4.778923E+00
 -3.9400, -0.3600,2.961959E+00,4.757820E+00
 -3.9400, -0.3200,2.957364E+00,4.739017E+00
 -3.9400, -0.2800,2.953303E+00,4.722487E+00
 -3.9400, -0.2400,2.949780E+00,4.708207E+00
 -3.9400, -0.2000,2.946795E+00,4.696159E+00
 -3.9400, -0.1600,2.944351E+00,4.686324E+00
 -3.9400, -0.1200,2.942448E+00,4.678690E+00
 -3.9400, -0.0800,2.941088E+00,4.673244E+00
 -3.9400, -0.0400,2.940272E+00,4.669980E+00
 -3.9400,  0.0000,2.940000E+00,4.668893E+00
 -3.9400,  0.0400,2.940272E+00,4.669980E+00
 -3.9400,  0.0800,2.941088E+00,4.673244E+00
 -3.9400,  0.1200,2.942448E+00,4.678690E+00
 -3.9400,  0.1600,2.944351E+00,4.686324E+00
 -3.9400,  0.2000,2.946795E+00,4.696159E+00
 -3.9400,  0.2400,2.949780E+00,4.708207E+00
 -3.9400,  0.2800,2.953303E+00,4.722487E+00
 -3.9400,  0.3200,2.957364E+00,4.739017E+00
 -3.9400,  0.3600,2.961959E+00,4.757820E+00
 -3.9400,  0.4000,2.967086E+00,4.778923E+00
 -3.9400,  0.4400,2.972743E+00,4.802353E+00
 -3.9400,  0.4800,2.978926E+00,4.828142E+00
 -3.9400,  0.5200,2.985632E+00,4.856323E+00
 -3.9400,  0.5600,2.992858E+00,4.886932E+00
 -3.9400,  0.6000,3.000600E+00,4.920009E+00
 -3.9400,  0.6400,3.008854E+00,4.955594E+00
 -3.9400,  0.6800,3.017615E+00,4.993730E+00
 -3.9400,  0.7200,3.026880E+00,5.034464E+00
 -3.9400,  0.7600,3.036643E+00,5.077841E+00
 -3.9400,  0.8000,3.046900E+00,5.123913E+00
 -3.9400,  0.8400,3.057646E+00,5.172730E+00
 -3.9400,  0.8800,3.068876E+00,5.224345E+00
 -3.9400,  0.9200,3.080584E+00,5.278814E+00
 -3.9400,  0.9600,3.092766E+00,5.336194E+00
 -3.9400,  1.0000,3.105415E+00,5.396541E+00
 -3.9400,  1.0400,3.118525E+00,5.459917E+00
 -3.9400,  1.0800,3.132092E+00,5.526382E+00
 -3.9400,  1.1200,3.146109E+00,5.596000E+00
 -3.9400,  1.1600,3.160570E+00,5.668834E+00
 -3.9400,  1.2000,3.175468E+00,5.744950E+00
 -3.9400,  1.2400,3.190799E+00,5.824415E+00
 -3.9400,  1.2800,3.206556E+00,5.907297E+00
 -3.9400,  1.3200,3.222732E+00,5.993666E+00
 -3.9400,  1.3600,3.239321E+00,6.083594E+00
 -3.9400,  1.4000,3.256317E+00,6.177152E+00
 -3.9400,  1.4400,3.273713E+00,6.274414E+00
 -3.9400,  1.4800,3.291504E+00,6.375456E+00
 -3.9400,  1.5200,3.309683E+00,6.480354E+00
 -3.9400,  1.5600,3.328243E+00,6.589187E+00
 -3.9400,  1.6000,3.347178E+00,6.702034E+00
 -3.9400,  1.6400,3.366482E+00,6.818978E+00
 -3.9400,  1.6800,3.386148E+00,6.940101E+00
 -3.9400,  1.7200,3.406171E+00,7.065488E+00
 -3.9400,  1.7600,3.426543E+00,7.195226E+00
 -3.9400,  1.8000,3.447260E+00,7.329404E+00
 -3.9400,  1.8400,3.468314E+00,7.468112E+00
 -3.9400,  1.8800,3.489699E+00,7.611443E+00
 -3.9400,  1.9200,3.511410E+00,7.759491E+00
 -3.9400,  1.9600,3.533440E+00,7.912355E+00
 -3.9400,  2.0000,3.555784E+00,8.070132E+00
 -3.9400,  2.0400,3.578435E+00,8.232924E+00
 -3.9400,  2.0800,3.601389E+00,8.400836E+00
 -3.9400,  2.1200,3.624638E+00,8.573974E+00
 -3.9400,  2.1600,3.648178E+00,8.752447E+00
 -3.9400,  2.2000,3.672002E+00,8.936366E+00
 -3.9400,  2.2400,3.696106E+00,9.125846E+00
 -3.9400,  2.2800,3.720484E+00,9.321003E+00
 -3.9400,  2.3200,3.745130E+00,9.521958E+00
 -3.9400,  2.3600,3.770040E+00,9.728833E+00
 -3.9400,  2.4000,3.795208E+00,9.941754E+00
 -3.9400,  2.4400,3.820628E+00,1.016085E+01
 -3.9400,  2.4800,3.846297E+00,1.038625E+01
 -3.9400,  2.5200,3.872209E+00,1.061809E+01
 -3.9400,  2.5600,3.898359E+00,1.085651E+01
 -3.9400,  2.6000,3.924742E+00,1.110165E+01
 -3.9400,  2.6400,3.951354E+00,1.135366E+01
 -3.9400,  2.6800,3.978191E+00,1.161267E+01
 -3.9400,  2.7200,4.005247E+00,1.187885E+01
 -3.9400,  2.7600,4.032518E+00,1.215233E+01
 -3.9400,  2.8000,4.060000E+00,1.243330E+01
 -3.9400,  2.8400,4.087689E+00,1.272189E+01
 -3.9400,  2.8800,4.115580E+00,1.301827E+01
 -3.9400,  2.9200,4.143670E+00,1.332262E+01
 -3.9400,  2.9600,4.171954E+00,1.363511E+01
 -3.9400,  3.0000,4.200429E+00,1.395589E+01
 -3.9400,  3.0400,4.229090E+00,1.428516E+01
 -3.9400,  3.0800,4.257934E+00,1.462309E+01
 -3.9400,  3.1200,4.286957E+00,1.496987E+01
 -3.9400,  3.1600,4.316156E+00,1.532567E+01
 -3.9400,  3.2000,4.345526E+00,1.569070E+01
 -3.9400,  3.2400,4.375066E+00,1.606515E+01
 -3.9400,  3.2800,4.404770E+00,1.644920E+01
 -3.9400,  3.3200,4.434636E+00,1.684306E+01
 -3.9400,  3.3600,4.464661E+00,1.724694E+01
 -3.9400,  3.4000,4.494841E+00,1.766104E+01
 -3.9400,  3.4400,4.525174E+00,1.808557E+01
 -3.9400,  3.4800,4.555656E+00,1.852074E+01
 -3.9400,  3.5200,4.586284E+00,1.896677E+01
 -3.9400,  3.5600,4.617055E+00,1.942387E+01
 -3.9400,  3.6000,4.647967E+00,1.989227E+01
 -3.9400,  3.6400,4.679017E+00,2.037219E+01
 -3.9400,  3.6800,4.710202E+00,2.086387E+01
 -3.9400,  3.7200,4.741519E+00,2.136753E+01
 -3.9400,  3.7600,4.772966E+00,2.188340E+01
 -3.9400,  3.8000,4.804540E+00,2.241173E+01
 -3.9400,  3.8400,4.836238E+00,2.295276E+01
 -3.9400,  3.8800,4.868059E+00,2.350672E+01
 -3.9400,  3.9200,4.900000E+00,2.407387E+01
 -3.9400,  3.9600,4.932058E+00,2.465445E+01
 -3.9400,  4.0000,4.964232E+00,2.524872E+01
 -3.9100, -4.0000,4.946524E+00,2.485199E+01
 -3.9100, -3.9600,4.914234E+00,2.426263E+01
 -3.9100, -3.9200,4.882059E+00,2.368691E+01
 -3.9100, -3.8800,4.850000E+00,2.312457E+01
 -3.9100, -3.8400,4.818060E+00,2.257536E+01
 -3.9100, -3.8000,4.786241E+00,2.203904E+01
 -3.9100, -3.7600,4.754545E+00,2.151537E+01
 -3.9100, -3.7200,4.722976E+00,2.100410E+01
 -3.9100, -3.6800,4.691535E+00,2.050499E+01
 -3.9100, -3.6400,4.660225E+00,2.001781E+01
 -3.9100, -3.6000,4.629050E+00,1.954233E+01
 -3.9100, -3.5600,4.598010E+00,1.907833E+01
 -3.9100, -3.5200,4.567111E+00,1.862556E+01
 -3.9100, -3.4800,4.536353E+00,1.818383E+01
 -3.9100, -3.4400,4.505741E+00,1.775289E+01
 -3.9100, -3.4000,4.475277E+00,1.733254E+01
 -3.9100, -3.3600,4.444963E+00,1.692257E+01
 -3.9100, -3.3200,4.414805E+00,1.652277E+01
 -3.9100, -3.2800,4.384803E+00,1.613292E+01
 -3.9100, -3.2400,4.354963E+00,1.575283E+01
 -3.9100, -3.2000,4.325286E+00,1.538230E+01
 -3.9100, -3.1600,4.295777E+00,1.502112E+01
 -3.9100, -3.1200,4.266439E+00,1.466912E+01
 -3.9100, -3.0800,4.237275E+00,1.432609E+01
 -3.9100, -3.0400,4.208289E+00,1.399185E+01
 -3.9100, -3.0000,4.179486E+00,1.366622E+01
 -3.9100, -2.9600,4.150867E+00,1.334901E+01
 -3.9100, -2.9200,4.122439E+00,1.304006E+01
 -3.9100, -2.8800,4.094203E+00,1.273918E+01
 -3.9100, -2.8400,4.066165E+00,1.244620E+01
 -3.9100, -2.8000,4.038329E+00,1.216097E+01
 -3.9100, -2.7600,4.010698E+00,1.188331E+01
 -3.9100, -2.7200,3.983278E+00,1.161307E+01
 -3.9100, -2.6800,3.956071E+00,1.135009E+01
 -3.9100, -2.6400,3.929084E+00,1.109422E+01
 -3.9100, -2.6000,3.902320E+00,1.084530E+01
 -3.9100, -2.5600,3.875784E+00,1.060319E+01
 -3.9100, -2.5200,3.849480E+00,1.036774E+01
 -3.9100, -2.4800,3.823415E+00,1.013882E+01
 -3.9100, -2.4400,3.797591E+00,9.916288E+00
 -3.9100, -2.4000,3.772015E+00,9.700005E+00
 -3.9100, -2.3600,3.746692E+00,9.489843E+00
 -3.9100, -2.3200,3.721626E+00,9.285674E+00
 -3.9100, -2.2800,3.696823E+00,9.087372E+00
 -3.9100, -2.2400,3.672288E+00,8.894815E+00
 -3.9100, -2.2000,3.648027E+00,8.707884E+00
 -3.9100, -2.1600,3.624045E+00,8.526461E+00
 -3.9100, -2.1200,3.600347E+00,8.350434E+00
 -3.9100, -2.0800,3.576940E+00,8.179691E+00
 -3.9100, -2.0400,3.553829E+00,8.014123E+00
 -3.9100, -2.0000,3.531020E+00,7.853625E+00
 -3.9100, -1.9600,3.508518E+00,7.698093E+00
 -3.9100, -1.9200,3.486330E+00,7.547425E+00
 -3.9100, -1.8800,3.464462E+00,7.401524E+00
 -3.9100, -1.8400,3.442920E+00,7.260293E+00
 -3.9100, -1.8000,3.421710E+00,7.123637E+00
 -3.9100, -1.7600,3.400838E+00,6.991465E+00
 -3.9100, -1.7200,3.380311E+00,6.863686E+00
 -3.9100, -1.6800,3.360134E+00,6.740213E+00
 -3.9100, -1.6400,3.340314E+00,6.620958E+00
 -3.9100, -1.6000,3.320858E+00,6.505837E+00
 -3.9100, -1.5600,3.301772E+00,6.394768E+00
 -3.9100, -1.5200,3.283063E+00,6.287670E+00
 -3.9100, -1.4800,3.264736E+00,6.184463E+00
 -3.9100, -1.4400,3.246798E+00,6.085069E+00
 -3.9100, -1.4000,3.229257E+00,5.989411E+00
 -3.9100, -1.3600,3.212118E+00,5.897416E+00
 -3.9100, -1.3200,3.195387E+00,5.809008E+00
 -3.9100, -1.2800,3.179072E+00,5.724116E+00
 -3.9100, -1.2400,3.163179E+00,5.642669E+00
 -3.9100, -1.2000,3.147713E+00,5.564598E+00
 -3.9100, -1.1600,3.132683E+00,5.489834E+00
 -3.9100, -1.1200,3.118092E+00,5.418310E+00
 -3.9100, -1.0800,3.103949E+00,5.349960E+00
 -3.9100, -1.0400,3.090259E+00,5.284721E+00
 -3.9100, -1.0000,3.077028E+00,5.222530E+00
 -3.9100, -0.9600,3.064262E+00,5.163324E+00
 -3.9100, -0.9200,3.051967E+00,5.107045E+00
 -3.9100, -0.8800,3.040148E+00,5.053633E+00
 -3.9100, -0.8400,3.028812E+00,5.003031E+00
 -3.9100, -0.8000,3.017963E+00,4.955185E+00
 -3.9100, -0.7600,3.007607E+00,4.910041E+00
 -3.9100, -0.7200,2.997749E+00,4.867546E+00
 -3.9100, -0.6800,2.988394E+00,4.827652E+00
 -3.9100, -0.6400,2.979547E+00,4.790310E+00
 -3.9100, -0.6000,2.971212E+00,4.755474E+00
 -3.9100, -0.5600,2.963393E+00,4.723100E+00
 -3.9100, -0.5200,2.956095E+00,4.693148E+00
 -3.9100, -0.4800,2.949322E+00,4.665577E+00
 -3.9100, -0.4400,2.943077E+00,4.640352E+00
 -3.9100, -0.4000,2.937363E+00,4.617438E+00
 -3.9100, -0.3600,2.932183E+00,4.596804E+00
 -3.9100, -0.3200,2.927542E+00,4.578421E+00
 -3.9100, -0.2800,2.923440E+00,4.562262E+00
 -3.9100, -0.2400,2.919880E+00,4.548306E+00
 -3.9100, -0.2000,2.916865E+00,4.536531E+00
 -3.9100, -0.1600,2.914395E+00,4.526921E+00
 -3.9100, -0.1200,2.912473E+00,4.519461E+00
 -3.9100, -0.0800,2.911099E+00,4.514140E+00
 -3.9100, -0.0400,2.910275E+00,4.510951E+00
 -3.9100,  0.0000,2.910000E+00,4.509888E+00
 -3.9100,  0.0400,2.910275E+00,4.510951E+00
 -3.9100,  0.0800,2.911099E+00,4.514140E+00
 -3.9100,  0.1200,2.912473E+00,4.519461E+00
 -3.9100,  0.1600,2.914395E+00,4.526921E+00
 -3.9100,  0.2000,2.916865E+00,4.536531E+00
 -3.9100,  0.2400,2.919880E+00,4.548306E+00
 -3.9100,  0.2800,2.923440E+00,4.562262E+00
 -3.9100,  0.3200,2.927542E+00,4.578421E+00
 -3.9100,  0.3600,2.932183E+00,4.596804E+00
 -3.9100,  0.4000,2.937363E+00,4.617438E+00
 -3.9100,  0.4400,2.943077E+00,4.640352E+00
 -3.9100,  0.4800,2.949322E+00,4.665577E+00
 -3.9100,  0.5200,2.956095E+00,4.693148E+00
 -3.9100,  0.5600,2.963393E+00,4.723100E+00
 -3.9100,  0.6000,2.971212E+00,4.755474E+00
 -3.9100,  0.6400,2.979547E+00,4.790310E+00
 -3.9100,  0.6800,2.988394E+00,4.827652E+00
 -3.9100,  0.7200,2.997749E+00,4.867546E+00
 -3.9100,  0.7600,3.007607E+00,4.910041E+00
 -3.9100,  0.8000,3.017963E+00,4.955185E+00
 -3.9100,  0.8400,3.028812E+00,5.003031E+00
 -3.9100,  0.8800,3.040148E+00,5.053633E+00
 -3.9100,  0.9200,3.051967E+00,5.107045E+00
 -3.9100,  0.9600,3.064262E+00,5.163324E+00
 -3.9100,  1.0000,3.077028E+00,5.222530E+00
 -3.9100,  1.0400,3.090259E+00,5.284721E+00
 -3.9100,  1.0800,3.103949E+00,5.349960E+00
 -3.9100,  1.1200,3.118092E+00,5.418310E+00
 -3.9100,  1.1600,3.132683E+00,5.489834E+00
 -3.9100,  1.2000,3.147713E+00,5.564598E+00
 -3.9100,  1.2400,3.163179E+00,5.642669E+00
 -3.9100,  1.2800,3.179072E+00,5.724116E+00
 -3.9100,  1.3200,3.195387E+00,5.809008E+00
 -3.9100,  1.3600,3.212118E+00,5.897416E+00
 -3.9100,  1.4000,3.229257E+00,5.989411E+00
 -3.9100,  1.4400,3.246798E+00,6.085069E+00
 -3.9100,  1.4800,3.264736E+00,6.184463E+00
 -3.9100,  1.5200,3.283063E+00,6.287670E+00
 -3.9100,  1.5600,3.301772E+00,6.394768E+00
 -3.9100,  1.6000,3.320858E+00,6.505837E+00
 -3.9100,  1.6400,3.340314E+00,6.620958E+00
 -3.9100,  1.6800,3.360134E+00,6.740213E+00
 -3.9100,  1.7200,3.380311E+00,6.863686E+00
 -3.9100,  1.7600,3.400838E+00,6.991465E+00
 -3.9100,  1.8000,3.421710E+00,7.123637E+00
 -3.9100,  1.8400,3.442920E+00,7.260293E+00
 -3.9100,  1.8800,3.464462E+00,7.401524E+00
 -3.9100,  1.9200,3.486330E+00,7.547425E+00
 -3.9100,  1.9600,3.508518E+00,7.698093E+00
 -3.9100,  2.0000,3.531020E+00,7.853625E+00
 -3.9100,  2.0400,3.553829E+00,8.014123E+00
 -3.9100,  2.0800,3.576940E+00,8.179691E+00
 -3.9100,  2.1200,3.600347E+00,8.350434E+00
 -3.9100,  2.1600,3.624045E+00,8.526461E+00
 -3.9100,  2.2000,3.648027E+00,8.707884E+00
 -3.9100,  2.2400,3.672288E+00,8.894815E+00
 -3.9100,  2.2800,3.696823E+00,9.087372E+00
 -3.9100,  2.3200,3.721626E+00,9.285674E+00
 -3.9100,  2.3600,3.746692E+00,9.489843E+00
 -3.9100,  2.4000,3.772015E+00,9.700005E+00
 -3.9100,  2.4400,3.797591E+00,9.916288E+00
 -3.9100,  2.4800,3.823415E+00,1.013882E+01
 -3.9100,  2.5200,3.849480E+00,1.036774E+01
 -3.9100,  2.5600,3.875784E+00,1.060319E+01
 -3.9100,  2.6000,3.902320E+00,1.084530E+01
 -3.9100,  2.6400,3.929084E+00,1.109422E+01
 -3.9100,  2.6800,3.956071E+00,1.135009E+01
 -3.9100,  2.7200,3.983278E+00,1.161307E+01
 -3.9100,  2.7600,4.010698E+00,1.188331E+01
 -3.9100,  2.8000,4.038329E+00,1.216097E+01
 -3.9100,  2.8400,4.066165E+00,1.244620E+01
 -3.9100,  2.8800,4.094203E+00,1.273918E+01
 -3.9100,  2.9200,4.122439E+00,1.304006E+01
 -3.9100,  2.9600,4.150867E+00,1.334901E+01
 -3.9100,  3.0000,4.179486E+00,1.366622E+01
 -3.9100,  3.0400,4.208289E+00,1.399185E+01
 -3.9100,  3.0800,4.237275E+00,1.432609E+01
 -3.9100,  3.1200,4.266439E+00,1.466912E+01
 -3.9100,  3.1600,4.295777E+00,1.502112E+01
 -3.9100,  3.2000,4.325286E+00,1.538230E+01
 -3.9100,  3.2400,4.354963E+00,1.575283E+01
 -3.9100,  3.2800,4.384803E+00,1.613292E+01
 -3.9100,  3.3200,4.414805E+00,1.652277E+01
 -3.9100,  3.3600,4.444963E+00,1.692257E+01
 -3.9100,  3.4000,4.475277E+00,1.733254E+01
 -3.9100,  3.4400,4.505741E+00,1.775289E+01
 -3.9100,  3.4800,4.536353E+00,1.818383E+01
 -3.9100,  3.5200,4.567111E+00,1.862556E+01
 -3.9100,  3.5600,4.598010E+00,1.907833E+01
 -3.9100,  3.6000,4.629050E+00,1.954233E+01
 -3.9100,  3.6400,4.660225E+00,2.001781E+01
 -3.9100,  3.6800,4.691535E+00,2.050499E+01
 -3.9100,  3.7200,4.722976E+00,2.100410E+01
 -3.9100,  3.7600,4.754545E+00,2.151537E+01
 -3.9100,  3.8000,4.786241E+00,2.203904E+01
 -3.9100,  3.8400,4.818060E+00,2.257536E+01
 -3.9100,  3.8800,4.850000E+00,2.312457E+01
 -3.9100,  3.9200,4.882059E+00,2.368691E+01
 -3.9100,  3.9600,4.914234E+00,2.426263E+01
 -3.9100,  4.0000,4.946524E+00,2.485199E+01
 -3.8800, -4.0000,4.928935E+00,2.446173E+01
 -3.8800, -3.9600,4.896529E+00,2.387724E+01
 -3.8800, -3.9200,4.864237E+00,2.330633E+01
 -3.8800, -3.8800,4.832060E+00,2.274875E+01
 -3.8800, -3.8400,4.800000E+00,2.220426E+01
 -3.8800, -3.8000,4.768060E+00,2.167261E+01
 -3.8800, -3.7600,4.736243E+00,2.115355E+01
 -3.8800, -3.7200,4.704551E+00,2.064684E+01
 -3.8800, -3.6800,4.672986E+00,2.015224E+01
 -3.8800, -3.6400,4.641551E+00,1.966952E+01
 -3.8800, -3.6000,4.610249E+00,1.919845E+01
 -3.8800, -3.5600,4.579083E+00,1.873880E+01
 -3.8800, -3.5200,4.548055E+00,1.829034E+01
 -3.8800, -3.4800,4.517167E+00,1.785286E+01
 -3.8800, -3.4400,4.486424E+00,1.742612E+01
 -3.8800, -3.4000,4.455828E+00,1.700992E+01
 -3.8800, -3.3600,4.425381E+00,1.660404E+01
 -3.8800, -3.3200,4.395088E+00,1.620827E+01
 -3.8800, -3.2800,4.364951E+00,1.582241E+01
 -3.8800, -3.2400,4.334974E+00,1.544625E+01
 -3.8800, -3.2000,4.305160E+00,1.507959E+01
 -3.8800, -3.1600,4.275512E+00,1.472224E+01
 -3.8800, -3.1200,4.246033E+00,1.437400E+01
 -3.8800, -3.0800,4.216729E+00,1.403469E+01
 -3.8800, -3.0400,4.187601E+00,1.370411E+01
 -3.8800, -3.0000,4.158654E+00,1.338208E+01
 -3.8800, -2.9600,4.129891E+00,1.306842E+01
 -3.8800, -2.9200,4.101317E+00,1.276296E+01
 -3.8800, -2.8800,4.072935E+00,1.246552E+01
 -3.8800, -2.8400,4.044750E+00,1.217593E+01
 -3.8800, -2.8000,4.016765E+00,1.189403E+01
 -3.8800, -2.7600,3.988985E+00,1.161964E+01
 -3.8800, -2.7200,3.961414E+00,1.135262E+01
 -3.8800, -2.6800,3.934056E+00,1.109281E+01
 -3.8800, -2.6400,3.906917E+00,1.084004E+01
 -3.8800, -2.6000,3.880000E+00,1.059418E+01
 -3.8800, -2.5600,3.853310E+00,1.035507E+01
 -3.8800, -2.5200,3.826852E+00,1.012257E+01
 -3.8800, -2.4800,3.800632E+00,9.896541E+00
 -3.8800, -2.4400,3.774652E+00,9.676845E+00
 -3.8800, -2.4000,3.748920E+00,9.463347E+00
 -3.8800, -2.3600,3.723439E+00,9.255917E+00
 -3.8800, -2.3200,3.698216E+00,9.054426E+00
 -3.8800, -2.2800,3.673255E+00,8.858751E+00
 -3.8800, -2.2400,3.648561E+00,8.668768E+00
 -3.8800, -2.2000,3.624141E+00,8.484359E+00
 -3.8800, -2.1600,3.600000E+00,8.305407E+00
 -3.8800, -2.1200,3.576143E+00,8.131799E+00
 -3.8800, -2.0800,3.552577E+00,7.963425E+00
 -3.8800, -2.0400,3.529306E+00,7.800177E+00
 -3.8800, -2.0000,3.506337E+00,7.641948E+00
 -3.8800, -1.9600,3.483676E+00,7.488636E+00
 -3.8800, -1.9200,3.461329E+00,7.340141E+00
 -3.8800, -1.8800,3.439302E+00,7.196364E+00
 -3.8800, -1.8400,3.417601E+00,7.057209E+00
 -3.8800, -1.8000,3.396233E+00,6.922583E+00
 -3.8800, -1.7600,3.375204E+00,6.792394E+00
 -3.8800, -1.7200,3.354519E+00,6.666552E+00
 -3.8800, -1.6800,3.334187E+00,6.544970E+00
 -3.8800, -1.6400,3.314212E+00,6.427563E+00
 -3.8800, -1.6000,3.294602E+00,6.314245E+00
 -3.8800, -1.5600,3.275363E+00,6.204935E+00
 -3.8800, -1.5200,3.256501E+00,6.099551E+00
 -3.8800, -1.4800,3.238024E+00,5.998016E+00
 -3.8800, -1.4400,3.219938E+00,5.900252E+00
 -3.8800, -1.4000,3.202249E+00,5.806181E+00
 -3.8800, -1.3600,3.184965E+00,5.715731E+00
 -3.8800, -1.3200,3.168091E+00,5.628826E+00
 -3.8800, -1.2800,3.151634E+00,5.545396E+00
 -3.8800, -1.2400,3.135602E+00,5.465370E+00
 -3.8800, -1.2000,3.120000E+00,5.388678E+00
 -3.8800, -1.1600,3.104835E+00,5.315251E+00
 -3.8800, -1.1200,3.090113E+00,5.245024E+00
 -3.8800, -1.0800,3.075841E+00,5.177931E+00
 -3.8800, -1.0400,3.062025E+00,5.113906E+00
 -3.8800, -1.0000,3.048672E+00,5.052888E+00
 -3.8800, -0.9600,3.035787E+00,4.994814E+00
 -3.8800, -0.9200,3.023376E+00,4.939624E+00
 -3.8800, -0.8800,3.011445E+00,4.887260E+00
 -3.8800, -0.8400,3.000000E+00,4.837664E+00
 -3.8800, -0.8000,2.989047E+00,4.790781E+00
 -3.8800, -0.7600,2.978590E+00,4.746557E+00
 -3.8800, -0.7200,2.968636E+00,4.704939E+00
 -3.8800, -0.6800,2.959189E+00,4.665877E+00
 -3.8800, -0.6400,2.950254E+00,4.629324E+00
 -3.8800, -0.6000,2.941836E+00,4.595231E+00
 -3.8800, -0.5600,2.933939E+00,4.563557E+00
 -3.8800, -0.5200,2.926568E+00,4.534257E+00
 -3.8800, -0.4800,2.919726E+00,4.507293E+00
 -3.8800, -0.4400,2.913417E+00,4.482628E+00
 -3.8800, -0.4000,2.907645E+00,4.460228E+00
 -3.8800, -0.3600,2.902413E+00,4.440059E+00
 -3.8800, -0.3200,2.897723E+00,4.422094E+00
 -3.8800, -0.2800,2.893579E+00,4.406305E+00
 -3.8800, -0.2400,2.889983E+00,4.392670E+00
 -3.8800, -0.2000,2.886936E+00,4.381167E+00
 -3.8800, -0.1600,2.884441E+00,4.371780E+00
 -3.8800, -0.1200,2.882499E+00,4.364493E+00
 -3.8800, -0.0800,2.881111E+00,4.359297E+00
 -3.8800, -0.0400,2.880278E+00,4.356182E+00
 -3.8800,  0.0000,2.880000E+00,4.355145E+00
 -3.8800,  0.0400,2.880278E+00,4.356182E+00
 -3.8800,  0.0800,2.881111E+00,4.359297E+00
 -3.8800,  0.1200,2.882499E+00,4.364493E+00
 -3.8800,  0.1600,2.884441E+00,4.371780E+00
 -3.8800,  0.2000,2.886936E+00,4.381167E+00
 -3.8800,  0.2400,2.889983E+00,4.392670E+00
 -3.8800,  0.2800,2.893579E+00,4.406305E+00
 -3.8800,  0.3200,2.897723E+00,4.422094E+00
 -3.8800,  0.3600,2.902413E+00,4.440059E+00
 -3.8800,  0.4000,2.907645E+00,4.460228E+00
 -3.8800,  0.4400,2.913417E+00,4.482628E+00
 -3.8800,  0.4800,2.919726E+00,4.507293E+00
 -3.8800,  0.5200,2.926568E+00,4.534257E+00
 -3.8800,  0.5600,2.933939E+00,4.563557E+00
 -3.8800,  0.6000,2.941836E+00,4.595231E+00
 -3.8800,  0.6400,2.950254E+00,4.629324E+00
 -3.8800,  0.6800,2.959189E+00,4.665877E+00
 -3.8800,  0.7200,2.968636E+00,4.704939E+00
 -3.8800,  0.7600,2.978590E+00,4.746557E+00
 -3.8800,  0.8000,2.989047E+00,4.790781E+00
 -3.8800,  0.8400,3.000000E+00,4.837664E+00
 -3.8800,  0.8800,3.011445E+00,4.887260E+00
 -3.8800,  0.9200,3.023376E+00,4.939624E+00
 -3.8800,  0.9600,3.035787E+00,4.994814E+00
 -3.8800,  1.0000,3.048672E+00,5.052888E+00
 -3.8800,  1.0400,3.062025E+00,5.113906E+00
 -3.8800,  1.0800,3.075841E+00,5.177931E+00
 -3.8800,  1.1200,3.090113E+00,5.245024E+00
 -3.8800,  1.1600,3.104835E+00,5.315251E+00
 -3.8800,  1.2000,3.120000E+00,5.388678E+00
 -3.8800,  1.2400,3.135602E+00,5.465370E+00
 -3.8800,  1.2800,3.151634E+00,5.545396E+00
 -3.8800,  1.3200,3.168091E+00,5.628826E+00
 -3.8800,  1.3600,3.184965E+00,5.715731E+00
 -3.8800,  1.4000,3.202249E+00,5.806181E+00
 -3.8800,  1.4400,3.219938E+00,5.900252E+00
 -3.8800,  1.4800,3.238024E+00,5.998016E+00
 -3.8800,  1.5200,3.256501E+00,6.099551E+00
 -3.8800,  1.5600,3.275363E+00,6.204935E+00
 -3.8800,  1.6000,3.294602E+00,6.314245E+00
 -3.8800,  1.6400,3.314212E+00,6.427563E+00
 -3.8800,  1.6800,3.334187E+00,6.544970E+00
 -3.8800,  1.7200,3.354519E+00,6.666552E+00
 -3.8800,  1.7600,3.375204E+00,6.792394E+00
 -3.8800,  1.8000,3.396233E+00,6.922583E+00
 -3.8800,  1.8400,3.417601E+00,7.057209E+00
 -3.8800,  1.8800,3.439302E+00,7.196364E+00
 -3.8800,  1.9200,3.461329E+00,7.340141E+00
 -3.8800,  1.9600,3.483676E+00,7.488636E+00
 -3.8800,  2.0000,3.506337E+00,7.641948E+00
 -3.8800,  2.0400,3.529306E+00,7.800177E+00
 -3.8800,  2.0800,3.552577E+00,7.963425E+00
 -3.8800,  2.1200,3.576143E+00,8.131799E+00
 -3.8800,  2.1600,3.600000E+00,8.305407E+00
 -3.8800,  2.2000,3.624141E+00,8.484359E+00
 -3.8800,  2.2400,3.648561E+00,8.668768E+00
 -3.8800,  2.2800,3.673255E+00,8.858751E+00
