x,y,u_numeric,u_exact,abs_error
  0.2000,  0.7500, -4.1583931016E-01,  4.1562693778E-01,  8.3146624794E-01
  0.2250,  0.7500, -4.5946377074E-01,  4.5922911900E-01,  9.1869288975E-01
  0.2500,  0.7500, -5.0025548439E-01,  5.0000000000E-01,  1.0002554844E+00
  0.2750,  0.7500, -5.3796295662E-01,  5.3768821473E-01,  1.0756511713E+00
  0.3000,  0.7500, -5.7235370833E-01,  5.7206140282E-01,  1.1444151111E+00
  0.3250,  0.7500, -6.0321570911E-01,  6.0290764213E-01,  1.2061233512E+00
  0.3500,  0.7500, -6.3035868444E-01,  6.3003675534E-01,  1.2603954398E+00
  0.3750,  0.7500, -6.5361528888E-01,  6.5328148244E-01,  1.3068967713E+00
  0.4000,  0.7500, -6.7284213771E-01,  6.7249851196E-01,  1.3453406497E+00
  0.4250,  0.7500, -6.8792069101E-01,  6.8756936454E-01,  1.3754900555E+00
  0.4500,  0.7500, -6.9875798450E-01,  6.9840112333E-01,  1.3971591078E+00
  0.4750,  0.7500, -7.0528720265E-01,  7.0492700697E-01,  1.4102142096E+00
  0.5000,  0.7500, -7.0746809067E-01,  7.0710678119E-01,  1.4145748719E+00
  0.5250,  0.7500, -7.0528720265E-01,  7.0492700697E-01,  1.4102142096E+00
  0.5500,  0.7500, -6.9875798450E-01,  6.9840112333E-01,  1.3971591078E+00
  0.5750,  0.7500, -6.8792069101E-01,  6.8756936454E-01,  1.3754900555E+00
  0.6000,  0.7500, -6.7284213771E-01,  6.7249851196E-01,  1.3453406497E+00
  0.6250,  0.7500, -6.5361528888E-01,  6.5328148244E-01,  1.3068967713E+00
  0.6500,  0.7500, -6.3035868444E-01,  6.3003675534E-01,  1.2603954398E+00
  0.6750,  0.7500, -6.0321570911E-01,  6.0290764213E-01,  1.2061233512E+00
  0.7000,  0.7500, -5.7235370833E-01,  5.7206140282E-01,  1.1444151111E+00
  0.7250,  0.7500, -5.3796295662E-01,  5.3768821473E-01,  1.0756511713E+00
  0.7500,  0.7500, -5.0025548439E-01,  5.0000000000E-01,  1.0002554844E+00
  0.7750,  0.7500, -4.5946377074E-01,  4.5922911900E-01,  9.1869288975E-01
  0.8000,  0.7500, -4.1583931016E-01,  4.1562693778E-01,  8.3146624794E-01
  0.8250,  0.7500, -3.6965106196E-01,  3.6946227827E-01,  7.3911334023E-01
  0.8500,  0.7500, -3.2118379203E-01,  3.2101976096E-01,  6.4220355299E-01
  0.8750,  0.7500, -2.7073631723E-01,  2.7059805007E-01,  5.4133436730E-01
  0.9000,  0.7500, -2.1861966300E-01,  2.1850801222E-01,  4.3712767522E-01
  0.9250,  0.7500, -1.6515514584E-01,  1.6507079982E-01,  3.3022594566E-01
  0.9500,  0.7500, -1.1067239230E-01,  1.1061587104E-01,  2.2128826334E-01
  0.9750,  0.7500, -5.5507306650E-02,  5.5478958635E-02,  1.1098626529E-01
  1.0000,  0.7500,  0.0000000000E+00,  8.6595605624E-17,  8.6595605624E-17
  0.0000,  0.7750,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.7750, -5.0981143063E-02,  5.0955106594E-02,  1.0193624966E-01
  0.0500,  0.7750, -1.0164797043E-01,  1.0159605801E-01,  2.0324402844E-01
  0.0750,  0.7750, -1.5168810425E-01,  1.5161063595E-01,  3.0329874020E-01
  0.1000,  0.7750, -2.0079303047E-01,  2.0069048390E-01,  4.0148351437E-01
  0.1250,  0.7750, -2.4866000088E-01,  2.4853300828E-01,  4.9719300916E-01
  0.1500,  0.7750, -2.9499389971E-01,  2.9484324402E-01,  5.8983714372E-01
  0.1750,  0.7750, -3.3950906304E-01,  3.3933567311E-01,  6.7884473615E-01
  0.2000,  0.7750, -3.8193104011E-01,  3.8173598494E-01,  7.6366702505E-01
  0.2250,  0.7750, -4.2199828530E-01,  4.2178276748E-01,  8.4378105278E-01
  0.2500,  0.7750, -4.5946377074E-01,  4.5922911900E-01,  9.1869288975E-01
  0.2750,  0.7750, -4.9409650925E-01,  4.9384417030E-01,  9.8794067955E-01
  0.3000,  0.7750, -5.2568297847E-01,  5.2541450806E-01,  1.0510974865E+00
  0.3250,  0.7750, -5.5402843732E-01,  5.5374549067E-01,  1.1077739280E+00
  0.3500,  0.7750, -5.7895812663E-01,  5.7866244818E-01,  1.1576205748E+00
  0.3750,  0.7750, -6.0031834656E-01,  6.0001175928E-01,  1.2003301058E+00
  0.4000,  0.7750, -6.1797740425E-01,  6.1766179836E-01,  1.2356392026E+00
  0.4250,  0.7750, -6.3182642575E-01,  6.3150374706E-01,  1.2633301728E+00
  0.4500,  0.7750, -6.4178002724E-01,  6.4145226516E-01,  1.2832322924E+00
  0.4750,  0.7750, -6.4777684144E-01,  6.4744601674E-01,  1.2952228582E+00
  0.5000,  0.7750, -6.4977989600E-01,  6.4944804833E-01,  1.2992279443E+00
  0.5250,  0.7750, -6.4777684144E-01,  6.4744601674E-01,  1.2952228582E+00
  0.5500,  0.7750, -6.4178002724E-01,  6.4145226516E-01,  1.2832322924E+00
  0.5750,  0.7750, -6.3182642575E-01,  6.3150374706E-01,  1.2633301728E+00
  0.6000,  0.7750, -6.1797740425E-01,  6.1766179836E-01,  1.2356392026E+00
  0.6250,  0.7750, -6.0031834656E-01,  6.0001175928E-01,  1.2003301058E+00
  0.6500,  0.7750, -5.7895812663E-01,  5.7866244818E-01,  1.1576205748E+00
  0.6750,  0.7750, -5.5402843732E-01,  5.5374549067E-01,  1.1077739280E+00
  0.7000,  0.7750, -5.2568297847E-01,  5.2541450806E-01,  1.0510974865E+00
  0.7250,  0.7750, -4.9409650925E-01,  4.9384417030E-01,  9.8794067955E-01
  0.7500,  0.7750, -4.5946377074E-01,  4.5922911900E-01,  9.1869288975E-01
  0.7750,  0.7750, -4.2199828530E-01,  4.2178276748E-01,  8.4378105278E-01
  0.8000,  0.7750, -3.8193104011E-01,  3.8173598494E-01,  7.6366702505E-01
  0.8250,  0.7750, -3.3950906304E-01,  3.3933567311E-01,  6.7884473615E-01
  0.8500,  0.7750, -2.9499389971E-01,  2.9484324402E-01,  5.8983714372E-01
  0.8750,  0.7750, -2.4866000088E-01,  2.4853300828E-01,  4.9719300916E-01
  0.9000,  0.7750, -2.0079303047E-01,  2.0069048390E-01,  4.0148351437E-01
  0.9250,  0.7750, -1.5168810425E-01,  1.5161063595E-01,  3.0329874020E-01
  0.9500,  0.7750, -1.0164797043E-01,  1.0159605801E-01,  2.0324402844E-01
  0.9750,  0.7750, -5.0981143063E-02,  5.0955106594E-02,  1.0193624966E-01
  1.0000,  0.7750,  0.0000000000E+00,  7.9534447360E-17,  7.9534447360E-17
  0.0000,  0.8000,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.8000, -4.6140663775E-02,  4.6117099377E-02,  9.2257763152E-02
  0.0500,  0.8000, -9.1996855014E-02,  9.1949871501E-02,  1.8394672652E-01
  0.0750,  0.8000, -1.3728585505E-01,  1.3721574209E-01,  2.7450159714E-01
  0.1000,  0.8000, -1.8172844214E-01,  1.8163563200E-01,  3.6336407414E-01
  0.1250,  0.8000, -2.2505061295E-01,  2.2493567784E-01,  4.4998629079E-01
  0.1500,  0.8000, -2.6698527189E-01,  2.6684892043E-01,  5.3383419232E-01
  0.1750,  0.8000, -3.0727387786E-01,  3.0711695068E-01,  6.1439082854E-01
  0.2000,  0.8000, -3.4566803818E-01,  3.4549150281E-01,  6.9115954100E-01
  0.2250,  0.8000, -3.8193104011E-01,  3.8173598494E-01,  7.6366702505E-01
  0.2500,  0.8000, -4.1583931016E-01,  4.1562693778E-01,  8.3146624794E-01
  0.2750,  0.8000, -4.4718379259E-01,  4.4695541233E-01,  8.9413920493E-01
  0.3000,  0.8000, -4.7577123824E-01,  4.7552825815E-01,  9.5129949639E-01
  0.3250,  0.8000, -5.0142539599E-01,  5.0116931412E-01,  1.0025947101E+00
  0.3500,  0.8000, -5.2398809943E-01,  5.2372049461E-01,  1.0477085940E+00
  0.3750,  0.8000, -5.4332024200E-01,  5.4304276410E-01,  1.0863630061E+00
  0.4000,  0.8000, -5.5930263460E-01,  5.5901699437E-01,  1.1183196290E+00
  0.4250,  0.8000, -5.7183674048E-01,  5.7154469898E-01,  1.1433814395E+00
  0.4500,  0.8000, -5.8084528269E-01,  5.8054864046E-01,  1.1613939232E+00
  0.4750,  0.8000, -5.8627272059E-01,  5.8597330652E-01,  1.1722460271E+00
  0.5000,  0.8000, -5.8808559220E-01,  5.8778525229E-01,  1.1758708445E+00
  0.5250,  0.8000, -5.8627272059E-01,  5.8597330652E-01,  1.1722460271E+00
  0.5500,  0.8000, -5.8084528269E-01,  5.8054864046E-01,  1.1613939232E+00
  0.5750,  0.8000, -5.7183674048E-01,  5.7154469898E-01,  1.1433814395E+00
  0.6000,  0.8000, -5.5930263460E-01,  5.5901699437E-01,  1.1183196290E+00
  0.6250,  0.8000, -5.4332024200E-01,  5.4304276410E-01,  1.0863630061E+00
  0.6500,  0.8000, -5.2398809943E-01,  5.2372049461E-01,  1.0477085940E+00
  0.6750,  0.8000, -5.0142539599E-01,  5.0116931412E-01,  1.0025947101E+00
  0.7000,  0.8000, -4.7577123824E-01,  4.7552825815E-01,  9.5129949639E-01
  0.7250,  0.8000, -4.4718379259E-01,  4.4695541233E-01,  8.9413920493E-01
  0.7500,  0.8000, -4.1583931016E-01,  4.1562693778E-01,  8.3146624794E-01
  0.7750,  0.8000, -3.8193104011E-01,  3.8173598494E-01,  7.6366702505E-01
  0.8000,  0.8000, -3.4566803818E-01,  3.4549150281E-01,  6.9115954100E-01
  0.8250,  0.8000, -3.0727387786E-01,  3.0711695068E-01,  6.1439082854E-01
  0.8500,  0.8000, -2.6698527189E-01,  2.6684892043E-01,  5.3383419232E-01
  0.8750,  0.8000, -2.2505061295E-01,  2.2493567784E-01,  4.4998629079E-01
  0.9000,  0.8000, -1.8172844214E-01,  1.8163563200E-01,  3.6336407414E-01
  0.9250,  0.8000, -1.3728585505E-01,  1.3721574209E-01,  2.7450159714E-01
  0.9500,  0.8000, -9.1996855014E-02,  9.1949871501E-02,  1.8394672652E-01
  0.9750,  0.8000, -4.6140663775E-02,  4.6117099377E-02,  9.2257763152E-02
  1.0000,  0.8000,  0.0000000000E+00,  7.1982932781E-17,  7.1982932781E-17
  0.0000,  0.8250,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.8250, -4.1015711952E-02,  4.0994764907E-02,  8.2010476858E-02
  0.0500,  0.8250, -8.1778548400E-02,  8.1736783456E-02,  1.6351533186E-01
  0.0750,  0.8250, -1.2203719290E-01,  1.2197486755E-01,  2.4401206046E-01
  0.1000,  0.8250, -1.6154343753E-01,  1.6146093603E-01,  3.2300437356E-01
  0.1250,  0.8250, -2.0005371315E-01,  1.9995154415E-01,  4.0000525730E-01
  0.1500,  0.8250, -2.3733059110E-01,  2.3720938451E-01,  4.7453997561E-01
  0.1750,  0.8250, -2.7314424703E-01,  2.7300475013E-01,  5.4614899716E-01
  0.2000,  0.8250, -3.0727387786E-01,  3.0711695068E-01,  6.1439082854E-01
  0.2250,  0.8250, -3.3950906304E-01,  3.3933567311E-01,  6.7884473615E-01
  0.2500,  0.8250, -3.6965106196E-01,  3.6946227827E-01,  7.3911334023E-01
  0.2750,  0.8250, -3.9751403916E-01,  3.9731102563E-01,  7.9482506478E-01
  0.3000,  0.8250, -4.2292621011E-01,  4.2271021839E-01,  8.4563642851E-01
  0.3250,  0.8250, -4.4573090035E-01,  4.4550326209E-01,  8.9123416244E-01
  0.3500,  0.8250, -4.6578751137E-01,  4.6554963004E-01,  9.3133714141E-01
  0.3750,  0.8250, -4.8297238748E-01,  4.8272572971E-01,  9.6569811719E-01
  0.4000,  0.8250, -4.9717957823E-01,  4.9692566473E-01,  9.9410524295E-01
  0.4250,  0.8250, -5.0832149154E-01,  5.0806188778E-01,  1.0163833793E+00
  0.4500,  0.8250, -5.1632943383E-01,  5.1606574035E-01,  1.0323951742E+00
  0.4750,  0.8250, -5.2115403346E-01,  5.2088787602E-01,  1.0420419095E+00
  0.5000,  0.8250, -5.2276554517E-01,  5.2249856472E-01,  1.0452641099E+00
  0.5250,  0.8250, -5.2115403346E-01,  5.2088787602E-01,  1.0420419095E+00
  0.5500,  0.8250, -5.1632943383E-01,  5.1606574035E-01,  1.0323951742E+00
  0.5750,  0.8250, -5.0832149154E-01,  5.0806188778E-01,  1.0163833793E+00
  0.6000,  0.8250, -4.9717957823E-01,  4.9692566473E-01,  9.9410524295E-01
  0.6250,  0.8250, -4.8297238748E-01,  4.8272572971E-01,  9.6569811719E-01
  0.6500,  0.8250, -4.6578751137E-01,  4.6554963004E-01,  9.3133714141E-01
  0.6750,  0.8250, -4.4573090035E-01,  4.4550326209E-01,  8.9123416244E-01
  0.7000,  0.8250, -4.2292621011E-01,  4.2271021839E-01,  8.4563642851E-01
  0.7250,  0.8250, -3.9751403916E-01,  3.9731102563E-01,  7.9482506478E-01
  0.7500,  0.8250, -3.6965106196E-01,  3.6946227827E-01,  7.3911334023E-01
  0.7750,  0.8250, -3.3950906304E-01,  3.3933567311E-01,  6.7884473615E-01
  0.8000,  0.8250, -3.0727387786E-01,  3.0711695068E-01,  6.1439082854E-01
  0.8250,  0.8250, -2.7314424703E-01,  2.7300475013E-01,  5.4614899716E-01
  0.8500,  0.8250, -2.3733059110E-01,  2.3720938451E-01,  4.7453997561E-01
  0.8750,  0.8250, -2.0005371315E-01,  1.9995154415E-01,  4.0000525730E-01
  0.9000,  0.8250, -1.6154343753E-01,  1.6146093603E-01,  3.2300437356E-01
  0.9250,  0.8250, -1.2203719290E-01,  1.2197486755E-01,  2.4401206046E-01
  0.9500,  0.8250, -8.1778548400E-02,  8.1736783456E-02,  1.6351533186E-01
  0.9750,  0.8250, -4.1015711952E-02,  4.0994764907E-02,  8.2010476858E-02
  1.0000,  0.8250,  0.0000000000E+00,  6.3987619484E-17,  6.3987619484E-17
  0.0000,  0.8500,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.8500, -3.5637884625E-02,  3.5619684079E-02,  7.1257568704E-02
  0.0500,  0.8500, -7.1056049840E-02,  7.1019760960E-02,  1.4207581080E-01
  0.0750,  0.8500, -1.0603613088E-01,  1.0598197740E-01,  2.1201810828E-01
  0.1000,  0.8500, -1.4036246391E-01,  1.4029077970E-01,  2.8065324362E-01
  0.1250,  0.8500, -1.7382341568E-01,  1.7373464270E-01,  3.4755805838E-01
  0.1500,  0.8500, -2.0621268829E-01,  2.0610737385E-01,  4.1232006214E-01
  0.1750,  0.8500, -2.3733059110E-01,  2.3720938451E-01,  4.7453997561E-01
  0.2000,  0.8500, -2.6698527189E-01,  2.6684892043E-01,  5.3383419232E-01
  0.2250,  0.8500, -2.9499389971E-01,  2.9484324402E-01,  5.8983714372E-01
  0.2500,  0.8500, -3.2118379203E-01,  3.2101976096E-01,  6.4220355299E-01
  0.2750,  0.8500, -3.4539347948E-01,  3.4521708433E-01,  6.9061056381E-01
  0.3000,  0.8500, -3.6747370127E-01,  3.6728602957E-01,  7.3475973084E-01
  0.3250,  0.8500, -3.8728832549E-01,  3.8709053431E-01,  7.7437885980E-01
  0.3500,  0.8500, -4.0471518840E-01,  4.0450849719E-01,  8.0922368559E-01
  0.3750,  0.8500, -4.1964684759E-01,  4.1943253066E-01,  8.3907937825E-01
  0.4000,  0.8500, -4.3199124442E-01,  4.3177062311E-01,  8.6376186753E-01
  0.4250,  0.8500, -4.4167227158E-01,  4.4144670609E-01,  8.8311897767E-01
  0.4500,  0.8500, -4.4863024231E-01,  4.4840112333E-01,  8.9703136564E-01
  0.4750,  0.8500, -4.5282225841E-01,  4.5259099854E-01,  9.0541325695E-01
  0.5000,  0.8500, -4.5422247471E-01,  4.5399049974E-01,  9.0821297445E-01
  0.5250,  0.8500, -4.5282225841E-01,  4.5259099854E-01,  9.0541325695E-01
  0.5500,  0.8500, -4.4863024231E-01,  4.4840112333E-01,  8.9703136564E-01
  0.5750,  0.8500, -4.4167227158E-01,  4.4144670609E-01,  8.8311897767E-01
  0.6000,  0.8500, -4.3199124442E-01,  4.3177062311E-01,  8.6376186753E-01
  0.6250,  0.8500, -4.1964684759E-01,  4.1943253066E-01,  8.3907937825E-01
  0.6500,  0.8500, -4.0471518840E-01,  4.0450849719E-01,  8.0922368559E-01
  0.6750,  0.8500, -3.8728832549E-01,  3.8709053431E-01,  7.7437885980E-01
  0.7000,  0.8500, -3.6747370127E-01,  3.6728602957E-01,  7.3475973084E-01
  0.7250,  0.8500, -3.4539347948E-01,  3.4521708433E-01,  6.9061056381E-01
  0.7500,  0.8500, -3.2118379203E-01,  3.2101976096E-01,  6.4220355299E-01
  0.7750,  0.8500, -2.9499389971E-01,  2.9484324402E-01,  5.8983714372E-01
  0.8000,  0.8500, -2.6698527189E-01,  2.6684892043E-01,  5.3383419232E-01
  0.8250,  0.8500, -2.3733059110E-01,  2.3720938451E-01,  4.7453997561E-01
  0.8500,  0.8500, -2.0621268829E-01,  2.0610737385E-01,  4.1232006214E-01
  0.8750,  0.8500, -1.7382341568E-01,  1.7373464270E-01,  3.4755805838E-01
  0.9000,  0.8500, -1.4036246391E-01,  1.4029077970E-01,  2.8065324362E-01
  0.9250,  0.8500, -1.0603613088E-01,  1.0598197740E-01,  2.1201810828E-01
  0.9500,  0.8500, -7.1056049840E-02,  7.1019760960E-02,  1.4207581080E-01
  0.9750,  0.8500, -3.5637884625E-02,  3.5619684079E-02,  7.1257568704E-02
  1.0000,  0.8500,  0.0000000000E+00,  5.5597801235E-17,  5.5597801235E-17
  0.0000,  0.8750,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.8750, -3.0040337889E-02,  3.0024996053E-02,  6.0065333942E-02
  0.0500,  0.8750, -5.9895467105E-02,  5.9864878022E-02,  1.1976034513E-01
  0.0750,  0.8750, -8.9381320850E-02,  8.9335673110E-02,  1.7871699396E-01
  0.1000,  0.8750, -1.1831610903E-01,  1.1825568407E-01,  2.3657179310E-01
  0.1250,  0.8750, -1.4652143905E-01,  1.4644660941E-01,  2.9296804846E-01
  0.1500,  0.8750, -1.7382341568E-01,  1.7373464270E-01,  3.4755805838E-01
  0.1750,  0.8750, -2.0005371315E-01,  1.9995154415E-01,  4.0000525730E-01
  0.2000,  0.8750, -2.2505061295E-01,  2.2493567784E-01,  4.4998629079E-01
  0.2250,  0.8750, -2.4866000088E-01,  2.4853300828E-01,  4.9719300916E-01
  0.2500,  0.8750, -2.7073631723E-01,  2.7059805007E-01,  5.4133436730E-01
  0.2750,  0.8750, -2.9114345415E-01,  2.9099476491E-01,  5.8213821905E-01
  0.3000,  0.8750, -3.0975559485E-01,  3.0959740025E-01,  6.1935299510E-01
  0.3250,  0.8750, -3.2645798932E-01,  3.2629126467E-01,  6.5274925398E-01
  0.3500,  0.8750, -3.4114766171E-01,  3.4097343494E-01,  6.8212109665E-01
  0.3750,  0.8750, -3.5373404534E-01,  3.5355339059E-01,  7.0728743593E-01
  0.4000,  0.8750, -3.6413954094E-01,  3.6395357203E-01,  7.2809311297E-01
  0.4250,  0.8750, -3.7229999519E-01,  3.7210985867E-01,  7.4440985385E-01
  0.4500,  0.8750, -3.7816509616E-01,  3.7797196429E-01,  7.5613706044E-01
  0.4750,  0.8750, -3.8169868356E-01,  3.8150374706E-01,  7.6320243062E-01
  0.5000,  0.8750, -3.8287897165E-01,  3.8268343237E-01,  7.6556240402E-01
  0.5250,  0.8750, -3.8169868356E-01,  3.8150374706E-01,  7.6320243062E-01
  0.5500,  0.8750, -3.7816509616E-01,  3.7797196429E-01,  7.5613706044E-01
  0.5750,  0.8750, -3.7229999519E-01,  3.7210985867E-01,  7.4440985385E-01
  0.6000,  0.8750, -3.6413954094E-01,  3.6395357203E-01,  7.2809311297E-01
  0.6250,  0.8750, -3.5373404534E-01,  3.5355339059E-01,  7.0728743593E-01
  0.6500,  0.8750, -3.4114766171E-01,  3.4097343494E-01,  6.8212109665E-01
  0.6750,  0.8750, -3.2645798932E-01,  3.2629126467E-01,  6.5274925398E-01
  0.7000,  0.8750, -3.0975559485E-01,  3.0959740025E-01,  6.1935299510E-01
  0.7250,  0.8750, -2.9114345415E-01,  2.9099476491E-01,  5.8213821905E-01
  0.7500,  0.8750, -2.7073631723E-01,  2.7059805007E-01,  5.4133436730E-01
  0.7750,  0.8750, -2.4866000088E-01,  2.4853300828E-01,  4.9719300916E-01
  0.8000,  0.8750, -2.2505061295E-01,  2.2493567784E-01,  4.4998629079E-01
  0.8250,  0.8750, -2.0005371315E-01,  1.9995154415E-01,  4.0000525730E-01
  0.8500,  0.8750, -1.7382341568E-01,  1.7373464270E-01,  3.4755805838E-01
  0.8750,  0.8750, -1.4652143905E-01,  1.4644660941E-01,  2.9296804846E-01
  0.9000,  0.8750, -1.1831610903E-01,  1.1825568407E-01,  2.3657179310E-01
  0.9250,  0.8750, -8.9381320850E-02,  8.9335673110E-02,  1.7871699396E-01
  0.9500,  0.8750, -5.9895467105E-02,  5.9864878022E-02,  1.1976034513E-01
  0.9750,  0.8750, -3.0040337889E-02,  3.0024996053E-02,  6.0065333942E-02
  1.0000,  0.8750,  0.0000000000E+00,  4.6865204053E-17,  4.6865204053E-17
  0.0000,  0.9000,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.9000, -2.4257582480E-02,  2.4245193943E-02,  4.8502776423E-02
  0.0500,  0.9000, -4.8365608898E-02,  4.8340908203E-02,  9.6706517101E-02
  0.0750,  0.9000, -7.2175445254E-02,  7.2138584690E-02,  1.4431402994E-01
  0.1000,  0.9000, -9.5540295989E-02,  9.5491502813E-02,  1.9103179880E-01
  0.1250,  0.9000, -1.1831610903E-01,  1.1825568407E-01,  2.3657179310E-01
  0.1500,  0.9000, -1.4036246391E-01,  1.4029077970E-01,  2.8065324362E-01
  0.1750,  0.9000, -1.6154343753E-01,  1.6146093603E-01,  3.2300437356E-01
  0.2000,  0.9000, -1.8172844214E-01,  1.8163563200E-01,  3.6336407414E-01
  0.2250,  0.9000, -2.0079303047E-01,  2.0069048390E-01,  4.0148351437E-01
  0.2500,  0.9000, -2.1861966300E-01,  2.1850801222E-01,  4.3712767522E-01
  0.2750,  0.9000, -2.3509843260E-01,  2.3497836599E-01,  4.7007679860E-01
  0.3000,  0.9000, -2.5012774219E-01,  2.5000000000E-01,  5.0012774219E-01
  0.3250,  0.9000, -2.6361493108E-01,  2.6348030087E-01,  5.2709523195E-01
  0.3500,  0.9000, -2.7547684625E-01,  2.7533615807E-01,  5.5081300433E-01
  0.3750,  0.9000, -2.8564035506E-01,  2.8549447630E-01,  5.7113483137E-01
  0.4000,  0.9000, -2.9404279610E-01,  2.9389262615E-01,  5.8793542225E-01
  0.4250,  0.9000, -3.0063236552E-01,  3.0047883022E-01,  6.0111119574E-01
  0.4500,  0.9000, -3.0536843644E-01,  3.0521248239E-01,  6.1058091883E-01
  0.4750,  0.9000, -3.0822180940E-01,  3.0806439811E-01,  6.1628620751E-01
  0.5000,  0.9000, -3.0917489241E-01,  3.0901699437E-01,  6.1819188679E-01
  0.5250,  0.9000, -3.0822180940E-01,  3.0806439811E-01,  6.1628620751E-01
  0.5500,  0.9000, -3.0536843644E-01,  3.0521248239E-01,  6.1058091883E-01
  0.5750,  0.9000, -3.0063236552E-01,  3.0047883022E-01,  6.0111119574E-01
  0.6000,  0.9000, -2.9404279610E-01,  2.9389262615E-01,  5.8793542225E-01
  0.6250,  0.9000, -2.8564035506E-01,  2.8549447630E-01,  5.7113483137E-01
  0.6500,  0.9000, -2.7547684625E-01,  2.7533615807E-01,  5.5081300433E-01
  0.6750,  0.9000, -2.6361493108E-01,  2.6348030087E-01,  5.2709523195E-01
  0.7000,  0.9000, -2.5012774219E-01,  2.5000000000E-01,  5.0012774219E-01
  0.7250,  0.9000, -2.3509843260E-01,  2.3497836599E-01,  4.7007679860E-01
  0.7500,  0.9000, -2.1861966300E-01,  2.1850801222E-01,  4.3712767522E-01
  0.7750,  0.9000, -2.0079303047E-01,  2.0069048390E-01,  4.0148351437E-01
  0.8000,  0.9000, -1.8172844214E-01,  1.8163563200E-01,  3.6336407414E-01
  0.8250,  0.9000, -1.6154343753E-01,  1.6146093603E-01,  3.2300437356E-01
  0.8500,  0.9000, -1.4036246391E-01,  1.4029077970E-01,  2.8065324362E-01
  0.8750,  0.9000, -1.1831610903E-01,  1.1825568407E-01,  2.3657179310E-01
  0.9000,  0.9000, -9.5540295989E-02,  9.5491502813E-02,  1.9103179880E-01
  0.9250,  0.9000, -7.2175445254E-02,  7.2138584690E-02,  1.4431402994E-01
  0.9500,  0.9000, -4.8365608898E-02,  4.8340908203E-02,  9.6706517101E-02
  0.9750,  0.9000, -2.4257582480E-02,  2.4245193943E-02,  4.8502776423E-02
  1.0000,  0.9000,  0.0000000000E+00,  3.7843667304E-17,  3.7843667304E-17
  0.0000,  0.9250,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.9250, -1.8325271009E-02,  1.8315912150E-02,  3.6641183159E-02
  0.0500,  0.9250, -3.6537560629E-02,  3.6518900611E-02,  7.3056461240E-02
  0.0750,  0.9250, -5.4524584037E-02,  5.4496737906E-02,  1.0902132194E-01
  0.1000,  0.9250, -7.2175445254E-02,  7.2138584690E-02,  1.4431402994E-01
  0.1250,  0.9250, -8.9381320850E-02,  8.9335673110E-02,  1.7871699396E-01
  0.1500,  0.9250, -1.0603613088E-01,  1.0598197740E-01,  2.1201810828E-01
  0.1750,  0.9250, -1.2203719290E-01,  1.2197486755E-01,  2.4401206046E-01
  0.2000,  0.9250, -1.3728585505E-01,  1.3721574209E-01,  2.7450159714E-01
  0.2250,  0.9250, -1.5168810425E-01,  1.5161063595E-01,  3.0329874020E-01
  0.2500,  0.9250, -1.6515514584E-01,  1.6507079982E-01,  3.3022594566E-01
  0.2750,  0.9250, -1.7760395104E-01,  1.7751324732E-01,  3.5511719836E-01
  0.3000,  0.9250, -1.8895776883E-01,  1.8886126662E-01,  3.7781903545E-01
  0.3250,  0.9250, -1.9914659913E-01,  1.9904489341E-01,  3.9819149254E-01
  0.3500,  0.9250, -2.0810762443E-01,  2.0800134224E-01,  4.1610896667E-01
  0.3750,  0.9250, -2.1578559702E-01,  2.1567539363E-01,  4.3146099064E-01
  0.4000,  0.9250, -2.2213317965E-01,  2.2201973449E-01,  4.4415291414E-01
  0.4250,  0.9250, -2.2711123735E-01,  2.2699524987E-01,  4.5410648722E-01
  0.4500,  0.9250, -2.3068907876E-01,  2.3057126405E-01,  4.6126034281E-01
  0.4750,  0.9250, -2.3284464529E-01,  2.3272572971E-01,  4.6557037500E-01
  0.5000,  0.9250, -2.3356464715E-01,  2.3344536386E-01,  4.6701001100E-01
  0.5250,  0.9250, -2.3284464529E-01,  2.3272572971E-01,  4.6557037500E-01
  0.5500,  0.9250, -2.3068907876E-01,  2.3057126405E-01,  4.6126034281E-01
  0.5750,  0.9250, -2.2711123735E-01,  2.2699524987E-01,  4.5410648722E-01
  0.6000,  0.9250, -2.2213317965E-01,  2.2201973449E-01,  4.4415291414E-01
  0.6250,  0.9250, -2.1578559702E-01,  2.1567539363E-01,  4.3146099064E-01
  0.6500,  0.9250, -2.0810762443E-01,  2.0800134224E-01,  4.1610896667E-01
  0.6750,  0.9250, -1.9914659913E-01,  1.9904489341E-01,  3.9819149254E-01
  0.7000,  0.9250, -1.8895776883E-01,  1.8886126662E-01,  3.7781903545E-01
  0.7250,  0.9250, -1.7760395104E-01,  1.7751324732E-01,  3.5511719836E-01
  0.7500,  0.9250, -1.6515514584E-01,  1.6507079982E-01,  3.3022594566E-01
